kepid,kepoi_name,kepler_name,ra,dec
8299955,K01147.01,,291.89075,44.223728
9513865,K00943.01,Kepler-736 b,285.39133,46.180939
9595686,K00944.01,,294.79974,46.207569
9605514,K00945.01,Kepler-1666 b,297.9516,46.264721
9605514,K00945.02,Kepler-1666 c,297.9516,46.264721
9661877,K00946.01,,296.65915,46.382172
5728283,K01011.01,,297.62027,40.943089
8127639,K01012.01,,300.45575,43.934349
6047498,K01013.01,,293.38556,41.349819
8125580,K01014.01,Kepler-749 b,299.89722,43.903912
8158127,K01015.01,Kepler-750 b,289.09689,44.004379
10158990,K01080.01,,297.78802,47.10107
10149023,K01081.01,,294.76855,47.13279
10141900,K01082.01,Kepler-763 d,292.14447,47.157349
10141900,K01082.02,Kepler-763 c,292.14447,47.157349
10141900,K01082.03,Kepler-763 b,292.14447,47.157349
8410727,K01148.01,Kepler-270 b,282.2001,44.422298
8410727,K01148.02,Kepler-270 c,282.2001,44.422298
8349405,K01149.01,,284.38562,44.391289
8278371,K01150.01,Kepler-780 b,281.76639,44.292549
8280511,K01151.01,Kepler-271 b,283.00296,44.284229
8280511,K01151.02,Kepler-271 c,283.00296,44.284229
9710326,K00947.01,Kepler-737 b,291.86285,46.42926
9761882,K00948.01,Kepler-738 b,287.56967,46.56786
5297298,K00130.01,,297.36032,40.42981
9766437,K00949.01,Kepler-739 b,290.06799,46.57914
9772531,K00950.01,,292.65704,46.537338
9775938,K00951.01,Kepler-258 b,294.06848,46.57933
8644288,K00137.02,Kepler-18 d,298.07944,44.746319
8158127,K01015.02,Kepler-750 c,289.09689,44.004379
8176653,K01016.01,,295.4722,44.077381
8174625,K01017.01,Kepler-751 b,294.84384,44.077679
8183911,K01018.01,,297.49332,44.051868
8179973,K01019.01,,296.48187,44.009151
10157458,K01083.01,Kepler-764 b,297.39319,47.164631
4649305,K00143.01,,290.10333,39.781631
10148521,K01084.01,,294.59613,47.197449
10118816,K01085.01,Kepler-1735 b,281.05011,47.188148
10122255,K01086.01,Kepler-765 b,283.1846,47.15567
3124412,K01087.01,,293.24384,38.27327
3835670,K00149.01,Kepler-473 b,286.6301,38.945599
10287248,K01152.01,,296.69562,47.327309
10351767,K01153.01,,296.32028,47.40657
10295951,K01154.01,,299.10281,47.377781
10342041,K01155.01,,292.83301,47.495529
10514770,K01156.01,,281.5238,47.755341
9775938,K00951.02,Kepler-258 c,294.06848,46.57933
9787239,K00952.01,Kepler-32 b,297.84241,46.574268
9787239,K00952.02,Kepler-32 c,297.84241,46.574268
9787239,K00952.03,Kepler-32 d,297.84241,46.574268
9787239,K00952.04,Kepler-32 e,297.84241,46.574268
9787239,K00952.05,Kepler-32 f,297.84241,46.574268
2309719,K01020.01,,292.93085,37.60664
2558363,K01021.01,,287.13388,37.83926
2716853,K01022.01,Kepler-752 b,292.26813,37.955639
2445154,K01023.01,,291.85382,37.74192
2715135,K01024.01,Kepler-753 b,291.90326,37.90229
8644288,K00137.03,Kepler-18 b,298.07944,44.746319
3113266,K01088.01,,290.63943,38.28463
3247268,K01089.01,Kepler-418 b,294.4335,38.35545
3247268,K01089.02,Kepler-418 c,294.4335,38.35545
3232859,K01090.01,,290.862,38.35358
3098184,K01091.01,,286.00031,38.284599
2720309,K01092.01,,293.02512,37.992641
10342065,K01157.01,,292.84213,47.483829
10352945,K01158.01,,296.69971,47.406731
10354039,K01159.01,Kepler-1737 b,297.01483,47.486431
10330115,K01160.01,Kepler-781 b,287.65363,47.41481
10426656,K01161.01,Kepler-272 c,299.12753,47.59383
9820483,K00953.01,Kepler-740 b,286.48227,46.692451
9941662,K00013.01,Kepler-13 b,286.97119,46.868359
7778437,K00131.01,Kepler-471 b,299.09753,43.497589
9823457,K00954.01,Kepler-259 b,288.21194,46.615002
9823457,K00954.02,Kepler-259 c,288.21194,46.615002
2574201,K01025.01,,291.10846,37.857792
2166206,K01028.01,,292.73627,37.560341
2164169,K01029.01,Kepler-1732 b,292.29099,37.580799
2574338,K01030.01,Kepler-1733 b,291.13849,37.859299
2584163,K01031.01,Kepler-754 b,293.25412,37.846191
4180280,K00144.01,Kepler-472 b,296.52429,39.24976
3239636,K01093.01,,292.58304,38.374378
2721030,K01094.01,Kepler-766 b,293.18454,37.969841
3329204,K01095.01,,287.61688,38.402321
3230491,K01096.01,,290.18304,38.321941
3340070,K01097.01,,290.89407,38.435032
7626506,K00150.01,Kepler-112 b,296.98102,43.209751
10426656,K01161.02,Kepler-272 d,299.12753,47.59383
10426656,K01161.03,Kepler-272 b,299.12753,47.59383
10528068,K01162.01,Kepler-782 b,288.86823,47.75943
10468940,K01163.01,Kepler-273 b,291.30222,47.697762
9825625,K00955.01,Kepler-741 b,289.4317,46.617531
9875711,K00956.01,Kepler-742 b,283.86603,46.789589
7661409,K00957.01,,282.35324,43.335129
1026957,K00958.01,Kepler-1731 b,291.25449,36.74361
10002261,K00959.01,,287.55972,46.957085
8176650,K00960.01,,295.47067,44.010738
2162635,K01032.01,,291.97754,37.532551
5899544,K01034.01,,297.82956,41.141949
5963222,K01035.01,,292.76434,41.27528
5982353,K01036.01,,297.52545,41.261841
6205468,K01037.01,,291.98337,41.555111
8506766,K00138.01,,295.94092,44.57835
3240706,K01098.01,,292.85608,38.37257
2853093,K01099.01,Kepler-767 b,291.57916,38.035831
3228824,K01100.01,,289.76483,38.35236
3245969,K01101.01,Kepler-768 b,294.11566,38.393478
3231341,K01102.01,Kepler-24 c,290.41327,38.34375
10468940,K01163.02,Kepler-273 c,291.30222,47.697762
10341831,K01164.01,,292.73892,47.49073
10337517,K01165.01,Kepler-783 c,291.06293,47.484798
10337517,K01165.02,Kepler-783 b,291.06293,47.484798
10351231,K01166.01,Kepler-1738 b,296.13141,47.43882
10485179,K01167.01,,297.13327,47.628769
8561063,K00961.01,Kepler-42 b,292.21906,44.61916
8561063,K00961.02,Kepler-42 c,292.21906,44.61916
8892910,K00132.01,,294.41245,45.130852
8561063,K00961.03,Kepler-42 d,292.21906,44.61916
10657664,K00964.01,,288.49948,47.996471
3337351,K00965.01,,290.11569,38.40419
6153201,K01038.01,,299.26038,41.420231
5802486,K01039.01,,295.16049,41.0793
5817553,K01040.01,,298.47424,41.07589
5982368,K01041.01,,297.52863,41.259911
5816811,K01042.01,,298.33893,41.073479
5816165,K01043.01,,298.20035,41.011688
7102227,K01360.01,Kepler-290 c,286.41,42.681549
7102227,K01360.02,Kepler-290 b,286.41,42.681549
7102227,K01360.03,Kepler-290 d,286.41,42.681549
6960913,K01361.01,Kepler-61 b,295.3045,42.475288
6837146,K01362.01,,281.60541,42.390419
11122894,K01426.02,Kepler-297 c,283.20917,48.777641
11122894,K01426.03,Kepler-297 d,283.20917,48.777641
11129738,K01427.01,Kepler-844 b,287.85773,48.774109
11401182,K01428.01,Kepler-845 b,290.95755,49.203812
11030711,K01429.01,Kepler-1750 b,292.3515,48.511082
11512246,K00168.03,Kepler-23 b,294.21893,49.479221
6607286,K01239.01,,292.17859,42.005909
6607286,K01239.02,,292.17859,42.005909
6690082,K01240.01,Kepler-280 b,291.3905,42.180592
6690082,K01240.02,Kepler-280 c,291.3905,42.180592
6448890,K01241.01,Kepler-56 c,293.75836,41.871868
6448890,K01241.02,Kepler-56 b,293.75836,41.871868
10730034,K01305.01,Kepler-285 b,291.3909,48.065609
10730034,K01305.02,Kepler-285 c,291.3909,48.065609
10858691,K01306.01,Kepler-286 b,290.67615,48.294289
10858691,K01306.02,Kepler-286 c,290.67615,48.294289
10858691,K01306.03,Kepler-286 d,290.67615,48.294289
8107380,K00162.01,Kepler-476 b,295.16382,43.963039
6936909,K01363.01,Kepler-291 b,287.91635,42.437302
6936909,K01363.02,Kepler-291 c,287.91635,42.437302
6962977,K01364.01,Kepler-292 f,295.76614,42.424278
6962977,K01364.02,Kepler-292 d,295.76614,42.424278
11176127,K01430.01,Kepler-298 b,283.03979,48.825359
11176127,K01430.02,Kepler-298 c,283.03979,48.825359
11176127,K01430.03,Kepler-298 d,283.03979,48.825359
11075279,K01431.01,,287.02228,48.681938
11014932,K01432.01,Kepler-299 c,283.20697,48.580502
6607447,K01242.01,,292.22839,42.03537
6677256,K01243.01,,287.14944,42.105209
8030148,K00155.01,Kepler-474 b,292.3215,43.881168
6692833,K01244.01,,292.23724,42.154289
6693640,K01245.01,Kepler-798 b,292.47821,42.142288
10858691,K01306.04,Kepler-286 e,290.67615,48.294289
10973814,K01307.01,Kepler-287 c,290.92746,48.44355
10973814,K01307.02,Kepler-287 b,290.92746,48.44355
6541920,K00157.05,Kepler-11 g,297.11511,41.909142
10586208,K01308.01,Kepler-811 b,285.42429,47.83461
6962977,K01364.03,Kepler-292 e,295.76614,42.424278
6962977,K01364.04,Kepler-292 c,295.76614,42.424278
6962977,K01364.05,Kepler-292 b,295.76614,42.424278
7174351,K01365.01,,281.43735,42.725269
6932987,K01366.01,Kepler-293 b,286.35806,42.406509
11014932,K01432.02,Kepler-299 d,283.20697,48.580502
11014932,K01432.03,Kepler-299 b,283.20697,48.580502
11014932,K01432.04,Kepler-299 e,283.20697,48.580502
11288505,K01433.01,Kepler-846 b,287.05701,49.046021
11493431,K01434.01,Kepler-847 b,283.50479,49.451019
6441738,K01246.01,,291.42755,41.878159
8801343,K01247.01,,283.46991,45.05246
8488878,K01248.01,,289.40573,44.516941
8560285,K01249.01,,291.90237,44.683731
8620565,K01250.01,,290.26767,44.712849
8616873,K01251.01,,288.70087,44.70768
10854768,K01309.01,Kepler-812 b,288.85529,48.208542
10964440,K01310.01,Kepler-813 b,285.66269,48.435371
10713616,K01311.01,Kepler-1667 b,283.53296,48.094261
10963242,K01312.01,Kepler-814 b,284.91049,48.431641
10785538,K01313.01,,286.66568,48.144581
6932987,K01366.02,Kepler-293 c,286.35806,42.406509
8191672,K00018.01,Kepler-5 b,299.40701,44.035053
6851425,K00163.01,Kepler-477 b,288.0676,42.35537
6934291,K01367.01,Kepler-828 b,286.88727,42.47126
7357531,K01368.01,,290.20236,42.955891
6185711,K00169.01,,284.45691,41.56131
11037335,K01435.01,Kepler-300 c,295.2887,48.59972
11037335,K01435.02,Kepler-300 b,295.2887,48.59972
11389771,K01436.01,Kepler-301 b,283.98297,49.23299
11389771,K01436.02,Kepler-301 d,283.98297,49.23299
8737796,K01252.01,,284.28253,44.987228
8462258,K01253.01,,301.35507,44.492271
10925104,K00156.01,Kepler-114 c,294.12143,48.349522
8454250,K01254.01,,299.07388,44.431679
8494263,K01255.01,,291.44522,44.52869
8848271,K01256.01,,301.04239,45.022888
10585852,K01314.01,Kepler-815 b,285.2211,47.881378
10928043,K01315.01,,295.29385,48.374802
10794087,K01316.01,Kepler-1743 b,290.55237,48.126263
10794087,K01316.02,,290.55237,48.126263
6541920,K00157.06,Kepler-11 b,297.11511,41.909142
4275739,K01317.01,,294.77393,39.333839
7287415,K01369.01,Kepler-1745 b,293.46902,42.822411
6924203,K01370.01,Kepler-829 b,282.33279,42.463821
6878167,K01371.01,,295.87634,42.364819
6880531,K01372.01,,296.3999,42.3871
6863839,K01373.01,,292.05478,42.33025
7296086,K01374.01,,295.78595,42.84428
11389771,K01436.03,Kepler-301 c,283.98297,49.23299
11599038,K01437.01,Kepler-1751 b,284.84662,49.692402
11193263,K01438.01,Kepler-848 b,293.28827,48.811619
11027624,K01439.01,Kepler-849 b,290.85178,48.521339
11032227,K01440.01,Kepler-850 b,293.08447,48.57539
8751933,K01257.01,Kepler-420 b,291.22519,44.92738
8630788,K01258.01,Kepler-281 c,294.10818,44.770699
8630788,K01258.02,Kepler-281 b,294.10818,44.770699
8630788,K01258.03,Kepler-281 d,294.10818,44.770699
8823426,K01259.01,,293.61743,45.016701
4070376,K01318.01,,294.88181,39.161072
4078157,K01319.01,,296.47937,39.127571
4164994,K01320.01,Kepler-816 b,293.36285,39.212448
4480676,K01321.01,,295.73193,39.587521
4079535,K01322.01,,296.73502,39.187801
6766634,K01375.01,Kepler-1746 b,288.32043,42.261414
6774826,K01376.01,,291.01358,42.283134
5652237,K00164.01,,299.54376,40.86026
7211469,K01377.01,Kepler-830 b,295.05429,42.75684
7375795,K01378.01,,295.51068,42.930565
7255336,K00019.01,,280.94385,42.839184
7831264,K00171.01,Kepler-116 b,294.74207,43.536831
7802136,K01449.01,,282.79764,43.578129
7532973,K01450.01,Kepler-854 b,293.35129,43.13464
9632895,K01451.01,,283.2413,46.378471
7449844,K01452.01,,293.28156,43.055809
8766222,K01260.01,,296.39639,44.963036
8678594,K01261.01,Kepler-799 b,287.1749,44.878571
10925104,K00156.02,Kepler-114 b,294.12143,48.349522
8678594,K01261.02,Kepler-799 c,287.1749,44.878571
8703884,K01262.01,,296.93393,44.853642
8560840,K01263.01,,292.13437,44.65617
4076098,K01323.01,Kepler-817 b,296.08185,39.161621
4551328,K01324.01,,288.65359,39.66431
4282872,K01325.01,Kepler-818 b,296.23511,39.370338
4639868,K01326.01,,286.83487,39.760849
10555375,K00158.01,,298.77338,47.786469
4372768,K01327.01,,293.61121,39.417519
7375795,K01378.02,,295.51068,42.930565
7211221,K01379.01,Kepler-831 b,294.98547,42.727669
7025526,K01380.01,,289.24817,42.565559
9451127,K01381.01,,284.82272,46.013721
9446824,K01382.01,,282.18439,46.006859
11356260,K01441.01,Kepler-851 b,294.68027,49.14016
11044770,K00170.01,,297.97922,48.553871
11600889,K01442.01,Kepler-407 b,286.03635,49.61451
11197126,K01443.01,,295.03461,48.882172
11043167,K01444.01,Kepler-852 b,297.3916,48.560692
8612847,K01264.01,Kepler-800 b,286.57483,44.7952
8552583,K01265.01,,288.90857,44.64241
8547140,K01266.01,Kepler-801 b,286.07523,44.664639
8519253,K01267.01,,299.2749,44.55349
8813698,K01268.01,,289.88962,45.005669
8757910,K01269.01,,293.53415,44.971111
4074736,K01328.01,,295.80585,39.17799
4072526,K01329.01,Kepler-819 b,295.37079,39.177212
4150539,K01330.01,,289.7261,39.272831
4274548,K01331.01,,294.50842,39.398682
4455231,K01332.01,Kepler-288 c,288.91644,39.594711
8953257,K01383.01,,291.92065,45.247028
8971432,K01384.01,,297.57349,45.233299
9278553,K01385.01,,290.88354,45.765869
9527915,K00165.01,Kepler-478 b,292.48694,46.196209
9143254,K01386.01,,286.36188,45.555161
8949247,K01387.01,,290.49307,45.205898
11336883,K01445.01,Kepler-853 b,283.9368,49.110329
11336883,K01445.02,,283.9368,49.110329
11336883,K01445.03,,283.9368,49.110329
12506351,K01446.01,,289.04999,51.418369
7622486,K01447.01,,296.02509,43.234875
7622486,K01447.02,,296.02509,43.234875
9705459,K01448.01,,289.80521,46.491711
8564587,K01270.01,Kepler-57 b,293.6413,44.65704
10925104,K00156.03,Kepler-114 d,294.12143,48.349522
8564587,K01270.02,Kepler-57 c,293.6413,44.65704
8631160,K01271.01,,294.2655,44.7943
8552498,K01272.01,,288.86734,44.61573
8806072,K01273.01,Kepler-802 b,286.01587,45.007771
4455231,K01332.02,Kepler-288 b,288.91644,39.594711
4455231,K01332.03,Kepler-288 d,288.91644,39.594711
4285107,K01333.01,,296.65308,39.322689
4150624,K01334.01,,289.7439,39.286301
8972058,K00159.01,Kepler-115 c,297.71185,45.261921
9346253,K01388.01,,293.38663,45.87027
9002237,K01389.01,,283.18909,45.36417
9288786,K01390.01,,294.91586,45.783871
8958035,K01391.01,,293.70905,45.286388
9040849,K01392.01,,297.60529,45.36068
9202151,K01393.01,,283.55554,45.614262
7842610,K01453.01,,297.89658,43.563889
7830637,K01454.01,,294.54739,43.533691
4760746,K01455.01,,295.4783,39.867722
7832356,K01456.01,Kepler-855 b,295.095,43.537579
9643874,K01457.01,Kepler-856 b,289.60382,46.314949
8800954,K01274.01,Kepler-421 b,283.25681,45.08778
8583696,K01275.01,Kepler-803 b,299.22162,44.693871
8804283,K01276.01,Kepler-1991 c,285.0361,45.07106
8804283,K01276.02,Kepler-1991 b,285.0361,45.07106
8552565,K01277.01,,288.90253,44.632992
4155328,K01335.01,Kepler-820 b,291.02014,39.22068
4077526,K01336.01,Kepler-58 b,296.35867,39.115189
4077526,K01336.02,Kepler-58 c,296.35867,39.115189
4077526,K01336.03,Kepler-58 d,296.35867,39.115189
4077526,K01336.04,Kepler-58 e,296.35867,39.115189
8937021,K01394.01,,284.79102,45.228989
8935810,K01395.01,Kepler-1747 b,284.20966,45.25808
2441495,K00166.01,Kepler-479 b,291.02185,37.769791
9455556,K01396.01,Kepler-294 c,287.392,46.059311
9455556,K01396.02,Kepler-294 b,287.392,46.059311
9427402,K01397.01,,299.6777,45.972328
3732821,K01207.01,Kepler-790 b,286.91711,38.872219
3962440,K01208.01,,293.61877,39.022572
3534076,K01209.01,,288.31436,38.693291
3962357,K01210.01,Kepler-791 b,293.59583,39.02948
9110357,K00016.01,,298.34421,45.40992
8394721,K00152.04,Kepler-79 e,300.51712,44.38158
8609450,K01278.01,Kepler-282 d,284.67728,44.79768
6541920,K00157.01,Kepler-11 c,297.11511,41.909142
8609450,K01278.02,Kepler-282 e,284.67728,44.79768
8609450,K01278.03,Kepler-282 b,284.67728,44.79768
8609450,K01278.04,Kepler-282 c,284.67728,44.79768
4243911,K01337.01,Kepler-821 b,285.61746,39.379532
4466677,K01338.01,Kepler-822 b,292.27612,39.550179
4466677,K01338.02,,292.27612,39.550179
4466677,K01338.03,,292.27612,39.550179
4135665,K01339.01,Kepler-823 b,284.58255,39.220211
9269281,K01398.01,Kepler-1748 b,285.96786,45.739071
9100484,K01399.01,,295.76083,45.45739
9157908,K01400.01,,293.17416,45.521229
9030447,K01401.01,,294.79001,45.391621
9034103,K01402.01,Kepler-832 b,295.92609,45.383862
9214942,K01403.01,Kepler-833 b,290.47995,45.6007
3858704,K01211.01,,293.64841,38.976021
3749134,K01212.01,Kepler-792 b,292.00681,38.820728
3556220,K01213.01,,294.35049,38.602131
3660924,K01214.01,Kepler-793 b,295.21664,38.77433
3939150,K01215.01,Kepler-277 b,286.58316,39.077202
8628758,K01279.01,Kepler-804 b,293.37225,44.785141
8628758,K01279.02,Kepler-804 c,293.37225,44.785141
8509361,K01280.01,,296.71735,44.579659
8742590,K01281.01,Kepler-1742 b,286.96683,44.992489
8822366,K01282.01,Kepler-805 b,293.22995,45.05331
8972058,K00159.02,Kepler-115 b,297.71185,45.261921
4386059,K01340.01,,296.43408,39.444069
4650674,K01341.01,Kepler-824 b,290.47742,39.73201
4275721,K01342.01,Kepler-825 b,294.7699,39.39851
4275721,K01342.02,Kepler-825 c,294.7699,39.39851
8874090,K01404.01,Kepler-834 b,287.05453,45.18037
11666881,K00167.01,Kepler-480 b,294.4639,49.765041
9264949,K01405.01,Kepler-835 b,283.57422,45.734798
9271752,K01406.01,Kepler-836 b,287.45279,45.704399
9007866,K01407.01,,285.98865,45.377811
9150827,K01408.01,Kepler-1749 b,290.29456,45.56461
3939150,K01215.02,Kepler-277 c,286.58316,39.077202
3839488,K01216.01,Kepler-794 b,288.1337,38.99688
3542588,K01217.01,,290.86142,38.641129
3442055,K01218.01,Kepler-795 b,291.01904,38.54557
3440861,K01219.01,,290.66681,38.568329
12252424,K00153.01,Kepler-113 c,287.99789,50.944328
8700771,K01283.01,Kepler-806 b,296.00711,44.853474
10960993,K01284.01,,283.31592,48.404873
6541920,K00157.02,Kepler-11 d,297.11511,41.909142
10599397,K01285.01,,291.63699,47.83234
10879208,K01286.01,,298.25803,48.217361
10843203,K01287.01,,282.23273,48.271198
4570931,K01343.01,,294.18967,39.617119
4136466,K01344.01,Kepler-826 b,284.86014,39.240551
7284688,K01345.01,,292.63,42.829338
7199774,K01346.01,,291.61008,42.759762
7037540,K01347.01,,293.02036,42.508835
6866228,K01348.01,,292.7399,42.359402
9391208,K01409.01,Kepler-837 b,285.24667,45.950191
9391506,K01410.01,Kepler-838 b,285.43552,45.976021
8950853,K01412.01,Kepler-839 b,291.07468,45.24258
9006449,K01413.01,Kepler-295 b,285.34583,45.367779
9006449,K01413.02,Kepler-295 c,285.34583,45.367779
9006449,K01413.03,Kepler-295 d,285.34583,45.367779
4043190,K01220.01,Kepler-796 b,287.30786,39.14473
3640905,K01221.01,Kepler-278 b,290.10718,38.702229
3640905,K01221.02,Kepler-278 c,290.10718,38.702229
4060815,K01222.01,,292.4968,39.193169
6613006,K01223.01,,293.8129,42.04871
6606653,K01224.01,,291.98694,42.037651
10790387,K01288.01,Kepler-807 b,289.02017,48.119808
10748393,K01289.01,,297.71039,48.083832
10874226,K01290.01,,296.71634,48.211262
10661771,K01291.01,,290.29385,47.96759
10924853,K01292.01,,294.0217,48.390419
10874926,K01293.01,,296.93268,48.266491
6631721,K00160.01,,298.18362,42.01313
6847018,K01349.01,,286.30026,42.374828
7220322,K01350.01,,297.10837,42.751663
6956233,K01352.01,,294.09109,42.491459
7303287,K01353.01,Kepler-289 c,297.46533,42.882839
7303287,K01353.02,Kepler-289 b,297.46533,42.882839
11512246,K00168.01,Kepler-23 c,294.21893,49.479221
8916492,K01414.01,,301.26144,45.104893
11193447,K01415.01,,293.38153,48.82476
11517719,K01416.01,Kepler-840 b,296.50739,49.457291
11599264,K01417.01,,284.98886,49.62606
11100657,K01418.01,,298.76062,48.600182
6620003,K01225.01,,295.62222,42.09288
6621116,K01226.01,,295.86691,42.062672
6629332,K01227.01,,297.70712,42.047371
6387450,K01228.01,,298.09171,41.794128
12252424,K00153.02,Kepler-113 b,287.99789,50.944328
6432059,K01229.01,,288.03989,41.818359
6470149,K01230.01,,298.94815,41.812149
10549562,K01294.01,,297.116,47.737949
10874614,K00017.01,Kepler-6 b,296.83725,48.239944
6541920,K00157.03,Kepler-11 e,297.11511,41.909142
10666230,K01295.01,,292.08905,47.929642
10971674,K01296.01,,289.79077,48.448139
6891543,K01354.01,,298.80545,42.39584
7211141,K01355.01,Kepler-827 b,294.96606,42.708569
7363829,K01356.01,,292.1199,42.931679
6719086,K01357.01,,298.45953,42.187431
7376983,K01358.01,Kepler-1987 d,295.8255,42.94339
5084942,K00161.01,Kepler-475 b,287.05173,40.211552
11125936,K01419.01,,285.41196,48.725231
11026304,K01420.01,,290.1127,48.577782
11342550,K01421.01,,287.65045,49.156052
11497958,K01422.01,Kepler-296 c,286.54001,49.437328
11497958,K01422.02,Kepler-296 d,286.54001,49.437328
11512246,K00168.02,Kepler-23 d,294.21893,49.479221
6462874,K01231.01,,297.33563,41.89048
6665223,K01232.01,,281.74261,42.123081
6545358,K01233.01,,297.88437,41.931252
6390824,K01234.01,,298.79498,41.759769
